Adidas;Yeezy Slide Granite;155 CHF;https://wethenew.com/products/adidas-samba-og-silver-green
Adidas;Dunk Low Just Do It White Phantom;125 CHF;https://wethenew.com/products/adidas-yeezy-slide-granite
Nike;Dunk Low Mica Green;150 CHF;https://wethenew.com/products/nike-dunk-low-just-do-it-white-phantom
Nike;Air Jordan 1 Mid Grey Sail;150 CHF;https://wethenew.com/products/nike-dunk-low-mica-green
Air Jordan;Air Force 1 Low '07 Feel Free Let's Talk;185 CHF;https://wethenew.com/products/air-jordan-1-mid-grey-sail
Nike;Air Jordan 1 Retro High OG Palomino;165 CHF;https://wethenew.com/products/nike-air-force-1-low-07-feel-free-lets-talk
Air Jordan;Air Jordan 1 Mid Aquatone;240 CHF;https://wethenew.com/products/air-jordan-1-retro-high-og-palomino
Air Jordan;Handball Spezial Navy Gum;125 CHF;https://wethenew.com/products/air-jordan-1-mid-aquatone
Adidas;9060 Violet Noir;160 CHF;https://wethenew.com/products/adidas-handball-spezial-navy-gum
New Balance;Dunk Low Parris Goebel;240 CHF;https://wethenew.com/products/new-balance-9060-violet-noir
Nike;Air Jordan 1 Retro High OG UNC Toe (2023);170 CHF;https://wethenew.com/products/nike-dunk-low-parris-goebel
Air Jordan;Samba OG Core White Halo Blue;240 CHF;https://wethenew.com/products/air-jordan-1-retro-high-og-unc-toe-2023
Adidas;Dunk Low Clear Jade;150 CHF;https://wethenew.com/products/adidas-samba-og-core-white-halo-blue
Nike;Samba Vegan White Gum;145 CHF;https://wethenew.com/products/nike-dunk-low-clear-jade
Adidas;Campus 00s Grey Six Core Black;160 CHF;https://wethenew.com/products/adidas-samba-vegan-white-gum
Adidas;Air Jordan 1 Mid French Blue Fire Red;125 CHF;https://wethenew.com/products/adidas-campus-00s-grey-six-core-black
Air Jordan;2002R Protection Pack Light Arctic Grey Purple;160 CHF;https://wethenew.com/products/air-jordan-1-mid-french-blue-fire-red
New Balance;Dunk Low Light Iron Ore Black;350 CHF;https://wethenew.com/products/new-balance-2002r-protection-pack-light-arctic-grey-purple
Nike;Yeezy Foam RNNR MX Brown Blue;160 CHF;https://wethenew.com/products/nike-dunk-low-light-iron-ore-black
Adidas;Shox TL White Metallic Silver Max Orange;140 CHF;https://wethenew.com/products/adidas-yeezy-foam-rnnr-mx-brown-blue
Nike;Gazelle Indoor Blue Fusion;150 CHF;https://wethenew.com/products/nike-dunk-high-aluminium
Adidas;Air Jordan 1 Mid Lakers (2022);130 CHF;https://wethenew.com/products/adidas-gazelle-indoor-blue-fusion
Air Jordan;1906D Protection Pack Castlerock;170 CHF;https://wethenew.com/products/air-jordan-1-mid-lakers-2022
New Balance;Air Jordan 1 Low Ice Blue Black;205 CHF;https://wethenew.com/products/new-balance-1906d-protection-pack-castlerock
Air Jordan;Handball Spezial Black Gum;150 CHF;https://wethenew.com/products/air-jordan-1-low-ice-blue-black
Adidas;1906D Protection Pack White Leather;130 CHF;https://wethenew.com/products/adidas-handball-spezial-black-gum
New Balance;Campus 00s Green Cloud White;210 CHF;https://wethenew.com/products/new-balance-1906d-protection-pack-white-leather
Adidas;Air Jordan 1 High OG Atmosphere (Bubble Gum);170 CHF;https://wethenew.com/products/adidas-campus-00s-green-cloud-white
Air Jordan;550 White Grey;225 CHF;https://wethenew.com/products/air-jordan-1-high-og-atmosphere-bubble-gum
New Balance;Dunk Low Black White Enfant (PS);140 CHF;https://wethenew.com/products/new-balance-550-white-grey
Nike;2002R Protection Pack Pink;115 CHF;https://wethenew.com/products/nike-dunk-low-black-white-enfant-ps
New Balance;Dunk Low Indigo Haze;425 CHF;https://wethenew.com/products/new-balance-2002r-protection-pack-pink
Nike;Air Max 95 Light Bone;135 CHF;https://wethenew.com/products/nike-dunk-low-indigo-haze
Nike;Dunk Low SE 85 Neptune Green;230 CHF;https://wethenew.com/products/nike-air-max-95-light-bone
Nike;Air Max Plus Triple Black;150 CHF;https://wethenew.com/products/nike-dunk-low-se-85-neptune-green
Nike;Campus 80s South Park Towelie;215 CHF;https://wethenew.com/products/nike-air-max-plus-triple-black
Adidas;Yeezy Boost 350 V2 Static (Non-Reflective);170 CHF;https://wethenew.com/products/adidas-campus-80s-south-park-towelie
Adidas;Dunk Low Vintage Panda;290 CHF;https://wethenew.com/products/adidas-yeezy-boost-350-v2-static
Nike;Air Jordan 4 Black Canvas;155 CHF;https://wethenew.com/products/nike-dunk-low-vintage-panda
Air Jordan;Air Jordan 3 Retro Wizards;405 CHF;https://wethenew.com/products/air-jordan-4-black-canvas
Air Jordan;Dunk Low Retro White Pure Platinum;250 CHF;https://wethenew.com/products/air-jordan-3-retro-wizards
Nike;2002R Protection Pack Lunar New Year Dusty Lilac;145 CHF;https://wethenew.com/products/nike-dunk-low-retro-white-pure-platinum
New Balance;530 Beige Angora;270 CHF;https://wethenew.com/products/new-balance-2002r-protection-pack-lunar-new-year-dusty-lilac
New Balance;Gazelle Indoor Pulse Mint;155 CHF;https://wethenew.com/products/new-balance-530-beige-angora
Adidas;Campus 00s Pulse Magenta;190 CHF;https://wethenew.com/products/adidas-gazelle-indoor-pulse-mint
Adidas;Air Jordan 4 Infrared (2022);190 CHF;https://wethenew.com/products/adidas-campus-00s-pulse-magenta
Air Jordan;Air Jordan 1 Mid Triple White (2020);260 CHF;https://wethenew.com/products/air-jordan-4-infrared-2022
Air Jordan;Blazer Low Sacai Black Patent;130 CHF;https://wethenew.com/products/air-jordan-1-mid-triple-white-2020
Nike;Air Max Plus A-COLD-WALL Black;165 CHF;https://wethenew.com/products/nike-blazer-low-sacai-black-patent
Nike;Dunk Low SE Just Do It Black;255 CHF;https://wethenew.com/products/nike-air-max-plus-a-cold-wall-black
Nike;Yeezy Boost 350 V2 Slate;190 CHF;https://wethenew.com/products/nike-dunk-low-se-just-do-it-black
Adidas;9060 Nori;295 CHF;https://wethenew.com/products/adidas-yeezy-boost-350-v2-slate
New Balance;Handball Spezial Night Cargo;260 CHF;https://wethenew.com/products/new-balance-9060-nori
Adidas;Air Jordan 3 Palomino;140 CHF;https://wethenew.com/products/adidas-handball-spezial-night-cargo
Air Jordan;Yeezy 700 V2 Static;245 CHF;https://wethenew.com/products/air-jordan-3-palomino
Adidas;9060 Mushroom;330 CHF;https://wethenew.com/products/adidas-yeezy-boost-700-v2-static
New Balance;Air Jordan 1 Low SE Craft Tech Grey;190 CHF;https://wethenew.com/products/new-balance-9060-mushroom
Air Jordan;Air Jordan 1 Zoom Air CMFT 2 Familia;190 CHF;https://wethenew.com/products/air-jordan-1-low-se-craft-tech-grey
Air Jordan;Yeezy 700 V3 Dark Glow;300 CHF;https://wethenew.com/products/air-jordan-1-zoom-air-cmft-2-familia
Adidas;2002R Protection Pack Ripstop Eclipse;270 CHF;https://wethenew.com/products/adidas-samba-nylon-wales-bonner-cream-white
New Balance;Air Jordan 1 Mid Barely Grape;200 CHF;https://wethenew.com/products/new-balance-2002r-protection-pack-ripstop-eclipse
Air Jordan;Air Jordan 1 Mid Alternate Bred Toe;145 CHF;https://wethenew.com/products/air-jordan-1-mid-barely-grape
Air Jordan;2002R Protection Pack Sandstone Turtledove;135 CHF;https://wethenew.com/products/air-jordan-1-mid-alternate-bred-toe
New Balance;NOCTA Hot Step Air Terra Black University Gold;185 CHF;https://wethenew.com/products/new-balance-2002r-protection-pack-sandstone-turtledove
Nike;Air Jordan 1 Retro High OG Washed Heritage;200 CHF;https://wethenew.com/products/nike-nocta-hot-step-air-terra-black-university-gold
Air Jordan;Dunk Low Retro PRM Valentine's Day (2023);225 CHF;https://wethenew.com/products/air-jordan-1-retro-high-og-washed-heritage
Nike;Dunk Low Jackpot;170 CHF;https://wethenew.com/products/nike-dunk-low-retro-prm-valentines-day-2023
Nike;Dunk Low Disrupt 2 Panda;170 CHF;https://wethenew.com/products/nike-dunk-low-jackpot
Nike;Air Jordan 1 Low Shadow Brown;180 CHF;https://wethenew.com/products/nike-dunk-low-disrupt-2-panda
Air Jordan;Air Humara LX Jacquemus Beige;160 CHF;https://wethenew.com/products/air-jordan-1-low-shadow-brown
Nike;Air Jordan 1 Low Aluminium;285 CHF;https://wethenew.com/products/nike-air-humara-lx-jacquemus-beige
Air Jordan;Blazer Low Sacai White Patent;230 CHF;https://wethenew.com/products/air-jordan-1-low-aluminium
Nike;Yeezy Boost 350 V2 Core Black Red;160 CHF;https://wethenew.com/products/nike-blazer-low-sacai-white-patent
Adidas;Air Jordan 1 Low Desert Berry;285 CHF;https://wethenew.com/products/adidas-yeezy-boost-350-v2-core-black-red
Air Jordan;Yeezy Foam RNNR Stone Salt;135 CHF;https://wethenew.com/products/air-jordan-1-low-desert-berry
Adidas;Campus 00s Pantone Cloud White;155 CHF;https://wethenew.com/products/adidas-yeezy-foam-rnnr-stone-salt
Adidas;Air Jordan 1 Retro High OG Washed Pink;145 CHF;https://wethenew.com/products/adidas-campus-00s-pantone-cloud-white
Air Jordan;Dunk Low Athletic Department Deep Jungle;185 CHF;https://wethenew.com/products/air-jordan-1-retro-high-og-washed-pink
Nike;Dunk Low LX Black Team Gold;165 CHF;https://wethenew.com/products/nike-dunk-low-athletic-department-deep-jungle
Nike;Gazelle Indoor Blue Dawn;160 CHF;https://wethenew.com/products/nike-dunk-low-lx-black-team-gold
Adidas;Gazelle Indoor Sean Wotherspoon Hemp Green;220 CHF;https://wethenew.com/products/adidas-gazelle-indoor-blue-dawn
Adidas;Air Jordan 1 Mid Tan Black;220 CHF;https://wethenew.com/products/adidas-gazelle-indoor-sean-wotherspoon-hemp-green
Air Jordan;Air Jordan 1 Mid Metallic Gold;185 CHF;https://wethenew.com/products/air-jordan-1-mid-tan-black
Air Jordan;9060 Moonbeam Sea Salt;170 CHF;https://wethenew.com/products/air-jordan-1-mid-metallic-gold
New Balance;SB Dunk Low Pro ISO Black Gum;260 CHF;https://wethenew.com/products/new-balance-9060-moonbeam-sea-salt
Nike;Campus 00s Energy Ink Black;155 CHF;https://wethenew.com/products/nike-sb-dunk-low-pro-iso-black-gum
Adidas;Dunk Low Kentucky Alternate;125 CHF;https://wethenew.com/products/adidas-campus-00s-energy-ink-black
Nike;Dunk Low Team Gold;155 CHF;https://wethenew.com/products/nike-dunk-low-kentucky-alternate
Nike;Dunk Low Denim Light Orewood Brown;130 CHF;https://wethenew.com/products/nike-dunk-low-team-gold
Nike;Air Humara LX Jacquemus Brown;190 CHF;https://wethenew.com/products/nike-dunk-low-denim-light-orewood-brown
Nike;Air Max 1 PRM Dirty Denim;195 CHF;https://wethenew.com/products/nike-air-humara-lx-jacquemus-brown
Nike;M2K Tekno Summit White;170 CHF;https://wethenew.com/products/nike-air-max-1-prm-dirty-denim
Nike;Yeezy 700 V2 Tephra;105 CHF;https://wethenew.com/products/nike-m2k-tekno-summit-white
Adidas;Dunk Low Halloween (2022);380 CHF;https://wethenew.com/products/adidas-yeezy-700-v2-tephra
Nike;Dunk Low Premium Light Orewood Brown;140 CHF;https://wethenew.com/products/nike-dunk-low-halloween-2022
Nike;Air Jordan 1 Retro Low Golf Travis Scott Neutral Olive;190 CHF;https://wethenew.com/products/nike-dunk-low-premium-light-orewood-brown
Air Jordan;Gazelle Bold Core Black White;1000 CHF;https://wethenew.com/products/air-jordan-1-retro-low-golf-travis-scott-neutral-olive
Adidas;Dunk Low Oxygen Purple;180 CHF;https://wethenew.com/products/adidas-gazelle-bold-core-black-white
Nike;Air Jordan 1 Low Light Smoke Grey;155 CHF;https://wethenew.com/products/nike-dunk-low-prm-team-red
Air Jordan;Vaporwaffle Sacai Sail Gum;245 CHF;https://wethenew.com/products/air-jordan-1-low-light-smoke-grey
Nike;Air Jordan 1 Mid Diamond Shorts;500 CHF;https://wethenew.com/products/nike-vaporwaffle-sacai-sail-gum
Air Jordan;Air Jordan 1 Low True Blue;185 CHF;https://wethenew.com/products/air-jordan-1-mid-diamond-shorts
Air Jordan;Dunk Low Plum Eclipse;140 CHF;https://wethenew.com/products/air-jordan-1-low-true-blue
Nike;2002R Black Dark Grey White JD Sports Exclusive;175 CHF;https://wethenew.com/products/nike-dunk-low-plum-eclipse
New Balance;Dunk Low Team Red;230 CHF;https://wethenew.com/products/new-balance-2002r-black-dark-grey-white-jd-sports-exclusive
Nike;Dunk Low Premium Oil Green;180 CHF;https://wethenew.com/products/nike-dunk-low-team-red
Nike;Air Jordan 1 Retro High OG Royal Reimagined;175 CHF;https://wethenew.com/products/nike-dunk-low-premium-oil-green
